"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"WAKAYAMA"	"URAGAMI"	33.55	135.9	520.7511575427415	19	7	34	1	22				0.08		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"WAKAYAMA"	"KUSHIMOTO"	33.48333	135.76667	534.0638452656699	19	7	34	1	22				0.11		2														
	2005	2	14	18	5	59.3	3	1	4802	5.8			"n"	"GUADELOUPE (FRENCH TERRITORY)"		"PETITE ANSE"	15.85	-61.633	14.501494611737087											1														
	2005	2	14	18	5	59.3	3	1	4802	5.8			"n"	"GUADELOUPE (FRENCH TERRITORY)"		"LE COCHE"	15.839	-61.611	15.912058710525763											1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SIMEULUE ISLAND"	2.41	96.32	94.73364028050628									3		1										1				
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SINGKIL-BARU, SUMATRA"	2.267	97.783	77.73696664415255									1		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"SRI LANKA"		"COLOMBO"	6.9483	79.8533	1988.3412391509898	28	19	40	3	30				0.21		2			10	1										
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MALDIVES"		"HANIMAADHOO, HAA DHAALU"	6.767	73.167	2706.3235634607445	28	20	16	4	6				0.1		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MALDIVES"		"MALE"	4.18	73.52	2631.9190216463344	28	19	56	3	46				0.1		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MALDIVES"		"GAN"	-0.6867	73.1517	2683.8999683703432	28	19	48	3	38				0.11		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MAURITIUS"		"RODRIGUES ISLAND, PORT MATHURIN"	-19.68024	63.42119	4398.235669097752	28	22	15	6	5				0.28		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MAURITIUS"		"PORT LOUIS HARBOUR"	-20.1573	57.5041	4973.524644462363	28	23	46	7	36				0.18		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"SEYCHELLES"		"POINTE LA RUE, MAHE ISLAND"	-4.6762	55.5294	4684.6242530132995	28	23	28	7	18				0.18		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"OMAN"		"SALALAH"	16.941	54.008	4992.7523034268515	29	0	16	8	6				0.26		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"KENYA"		"LAMU"	-2.282	40.909	6273.1174358659755	29	1	20	9	10				0.11		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"COCOS ISLAND (KEELING)"	-12.1167	96.8919	1570.724404211294									0.13		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"LAMPUNG"	"PANJANG, SE. SUMATRA"	-5.45	105.267	1231.7683602806317									0.25		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"SIBOLGA, SUMATRA"	1.729	98.785	190.68719818772905									1.18		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"MEULABOH, SUMATRA"	4.167	96.15	253.65456036566485									1		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"ANTARCTICA"		"SYOWA STATION (JAPAN)"	-69.007778	39.570278	8985.177674532453											2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"NIAS ISLAND, SUMATRA"	0.95	97.42	130.21653063688856									4		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.57171	97.74588	181.76688633015857										150	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU ASU"	0.9043	97.28008	131.95283779959647									0.2	14	10														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU SARANGBUANG"	1.6957	97.44872	57.35921145002566										64	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.094	96.61582	54.762083932231505									0.7	295	10														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LABUHAN ACEH, NIAS"	1.40695	97.08376	75.02409202900363																									
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"AFULU, NIAS"	1.26030833	97.23765556	92.32464887701111																									
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58167	97.73746	180.3875506396164									3.6		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"TELUK MARIABAH, PULAU TUANGKU"	2.05595	97.3335	25.291088095153484									3.3		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09696	97.09616	1.866509070318536									1		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SINGKIL"	2.26663	97.80968	80.59712933329794									1.5		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.09437	96.61618	54.72279493474848									2		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.39127	96.33382	92.53574381575177									4.2		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.39127	96.33382	92.53574381575177									2.6		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"LANGI, SIMEULUE"	2.82444	95.75753	171.00920749550994									1		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"LHOK LEUM PANG, SUMATRA"	4.68754	95.53168	336.8968039412038									1		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.57483	97.72488	180.54783995948495									3.5	255	5										1				
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.57605	97.72959	180.6231650178648									3.3	574	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58167	97.73746	180.3875506396164									2.2	225	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58285	97.73726	180.25866687679053									3.3	163	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58298	97.73723	180.24412371306238									2.5	179	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.5842	97.73723	180.11982171853245									2	255	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"HUMANGA BEACH, NIAS"	1.48433	97.34718	71.55240110929762									2	30	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"HUMANGA BEACH, NIAS"	1.48436	97.34708	71.54518405133368									1.8	69	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU ASU"	0.90544	97.26982	131.66711844113328									3.4	94	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU SARANGBUANG"	1.70486	97.44499	56.32587818769361									0.5	88	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU SARANGBUANG"	1.70533	97.44478	56.27154136413929									0.9	4	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09046	97.09753	1.3119226172848033									3.5	69	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09046	97.09753	1.3119226172848033									3.5	69	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09046	97.09753	1.3119226172848033									3.05	85	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BANYAK ISLAND"	2.10597	97.27027	18.200129900656904									2.6	60	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.06118	97.33074	24.918776341022337									1.3	28	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.10617	97.27018	18.193030624863454									3	30	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.10623	97.27077	18.258973321829426									2.5	34	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.12939	97.2623	17.853073624954686									0.1	51	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.12968	97.2621	17.840535212903912									2.5	34	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SINGKIL"	2.26925	97.81042	80.74939486405931									2.3	21	5										1				
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.094	96.61582	54.762083932231505									2	140	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.094	96.61582	54.762083932231505									2.3	179	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.38517	96.33547	92.11995609420595									3.3	131	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.39177	96.33286	92.65534216662161									4.2	100	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"KARIYA BAKTI, SIMEULUE"	2.63815	95.80393	157.41455646618235									1.7	37	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"KARIYA BAKTI, SIMEULUE"	2.63815	95.80393	157.41455646618235									1.5	64	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"LABUHAN BAKTI, SIMEULUE"	2.39911	96.4678	79.23128589922554									2.5	300	5												1		
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"KUALA MEURISI, SUMATRA"	4.61084	95.62215	324.4557296637649									2.1	200	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"REUNION (FRENCH TERRITORY)"		"SAINTE MARIE"	-20.9	55.5	5197.790491672014									0.3		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"REUNION (FRENCH TERRITORY)"		"SAINT GILLES"	-21.06	55.23	5230.658848352133									0.4		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"REUNION (FRENCH TERRITORY)"		"REUNION"	-20.935	55.2847	5219.8132163331975									0.1		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"SPRING BAY, TASMANIA"	-42.5465	147.9307	7093.298977809064									0.2		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"SRI LANKA"		"KIRINDA"	6.213	81.335	1809.3865021607116	28	19	5						1.35		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"CARNARVON"	-24.9	113.65	3479.0585700006986	28	22	20						0.15		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"GERALDTON"	-28.7631	114.5647	3889.2120782274324	28	22	10						0.2		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"JURIEN BAY"	-30.28729	115.04282	4057.577062493197	28	21	45						0.19		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"FREMANTLE"	-32.05583	115.73944	4259.7617650321645	28	21	45						0.16		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"BUNBURY"	-33.3	115.6	4371.9411607573875	28	22	15						0.25		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"PORT GEOGRAPHE (BUSSELTON)"	-33.63043	115.3944	4394.238418181861	28	22	20						0.25		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"ESPERANCE"	-33.87089	121.89536	4752.519921975531	29	1	45						0.06		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MADAGASCAR"		"TOAMASINA"	-18.15	49.4	5685.587561968961											1			6	1										
	2005	4	10	10	29	11.2	4	1	2507	6.7			"n"	"INDONESIA"	"WEST SUMATRA"	"PADANG, SUMATRA"	-1.003	100.379	111.37873290543239									0.4		2														
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	157.03247892386366	15	3	35	0	45				0.1		2		"F"												
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"USA"	"CA"	"ARENA COVE, CA"	38.914	-123.711	327.6054887741681									0.03		2														
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"USA"	"CA"	"NORTH SPIT, HUMBOLDT BAY, CA"	40.767	-124.217	158.8907066658542									0.02		2														
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	872.6529640486531	15	4	51	2	0				0.02		2		"F"												
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"CANADA"	"BC"	"BAMFIELD, BRITISH COLUMBIA"	48.837	-125.137	840.0497060960998	15	4	51	2	5				0.01		2		"F"												
	2005	8	16	2	46	28.4	4	1	2548	7.2			"n"	"JAPAN"	"MIYAGI"	"NORTHERN JAPAN"	38.45	141.6	42.95486832730056									0.05		1														
	2005	11	14	21	38	51.4	4	1	2590	7			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	292.19413952777114																									
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"VICTORIA, BRITISH COLUMBIA"	48.425	-123.372										0.07		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"WINTER HARBOR, BRITISH COLUMBIA"	50.513	-128.028										0.05		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"BAMFIELD, BRITISH COLUMBIA"	48.837	-125.137										0.07		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913										0.08		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"PORT HARDY, BRITISH COLUMBIA"	50.722	-127.488										0.04		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"BELLA BELLA, BRITISH COLUMBIA"	52.163	-128.143										0.04		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"POINT ATKINSON, BRITISH COLUMBIA"	49.33333	-123.25										0.03		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"VANCOUVER"	49.28	-123.12										0.03		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"PATRICIA BAY, BRITISH COLUMBIA"	48.6536	-123.4515										0.03		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"NEAH BAY, WA"	48.367	-124.612										0.07		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"PORT TOWNSEND, WA"	48.101	-122.758										0.06		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"PORT ANGELES, WA"	48.125	-123.44										0.06		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"TACOMA, WA"	47.27	-122.433										0.06		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"FRIDAY HARBOR, WA"	48.547	-123.007										0.04		2														
	2006	3	14	6	57	33.8	4	1	2875	6.7			"n"	"INDONESIA"	"MALUKU"	"BURU ISLAND"	-3.3	127.1	34.99387516026935									3.5	100	1			4	1										
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	749.067545412009	3	16	15		48				0.27		2	24													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NIUE"		"NIUE"	-19.053	-169.921	458.2799984924343									0.21		2	10													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"TONGA"		"NUKUALOFA (NUKU'ALOFA)"	-21.138	-175.1815	152.48198902147178	3	16	0	0	33				0.21		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"SAMOA"		"APIA, UPOLU ISLAND"	-13.8268	-171.7613	747.4034763105979	3	16	24	0	57				0.04		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"COOK ISLANDS"		"RAROTONGA"	-21.2	-159.783	1497.6458633420618	3	17	10	1	43				0.07		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"FIJI"		"SUVA, KING'S WHARF"	-18.1342	178.4236	816.1807343601755	3	17	20	1	53				0.04		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"TUVALU"		"FUNAFUTI"	-8.525	179.2	1477.008019745401	3	17	50	2	23						2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"FIJI"		"LAUTOKA"	-17.6049	177.4383	933.7132036584557	3										2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"PAPEETE, TAHITI"	-17.5331	-149.5726	2601.339116634017	3	18	55	3	28				0.12		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	1868.7516634342758	3	19	5	3	38				0.23		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW CALEDONIA"		"NOUMEA"	-22.2466	166.4116	2032.2792931699098	3	19	18	3	51				0.24		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"		"JACKSON BAY"	-43.9733	168.6161	3086.0768966610763	3								0.08		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA TERRITORY"	"UM"	"WAKE ISLAND"	19.29	166.6183	4845.889197322301	3										2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"NAWILIWILI, KAUAI, HI"	21.9544	-159.3561	4930.695546374251	3	21	50	6	23				0.14		2	1	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	4880.550822173253	3	22	0	6	33				0.09		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	4919.317656432999	3	22	0	6	33				0.14		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	4934.0810543067055	3	22	20	6	53				0.25		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	4875.8777873462905	3	21	40	6	13				0.09		2	1	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"JAPAN"	"HOKKAIDO"	"HANASAKI"	43.2781	145.5678	8146.5699333522425	4	1	55	10	28				0.08		2	2													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"ADAK, SWEEPER COVE, AK"	51.863	-176.632	7984.915337037993											2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	8004.395756007917											2	2													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"POINT ARENA, CA"	38.95	-123.73	8389.743782213256	4	2	25	10	58				0.08		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"POINT REYES, CA"	37.997	-122.975	8369.716601713706	4	2	30	11	3				0.13		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"SANTA BARBARA, CA"	34.40829	-119.68499	8347.21004870263	4	2	30	11	3				0.18		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"LA JOLLA, CA"	32.867	-117.257	8425.795277995268	4	2	45	11	18				0.04		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"LOS ANGELES, CA"	33.719	-118.272	8405.119733940517	4	3	5	11	38				0.08		2	1	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"SANTA MONICA, CA"	34.008	-118.5	8407.330682290734	4	2	45	11	18				0.1		2	1	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	8568.680230724698	4	2	50	11	23				0.27		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"OR"	"PORT ORFORD, OR"	42.737	-124.497	8624.207175963658	4	3	15	11	48				0.06		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"KING COVE, AK"	55.062	-162.31	8412.602608387026									0.07		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"ALAMEDA, CA"	37.77166	-122.29833	8398.729130326163									0.04		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"SAN FRANCISCO, CA"	37.807	-122.465	8390.069379567978	4	3	5	11	38				0.05		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"OR"	"CHARLESTON, OR"	43.352	-124.192	8688.825067426544									0.04		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"SAND POINT, AK"	55.337	-160.502	8467.088655761112									0.05		2	0.25													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"WINTER HARBOR, BRITISH COLUMBIA"	50.513	-128.028	9041.144252578202	4	3	31	12	4				0.05		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	9038.90551847353	4	3	0	12	22				0.04		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"WA"	"PORT ANGELES, WA"	48.125	-123.44	9091.536411473839									0.04		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"WA"	"LA PUSH, WA"	47.909	-124.637	9009.967067773427									0.06		2	1													
